User_Name,followers_Count,Likes,Retweets,Reply,Impression,Text,Label,hashtags,Lemma,Porterstemmer,Snowballstemmer
Sneaker Steal,329542,11,2,0,8481,"GS Nike Air Griffey Max 1 'Pure Platinum / Red'

https://t.co/jfEnFFZbip https://t.co/WPcxmwUTvI",Nike,,g nike air griffey max pure platinum red,gs nike air griffey max pure platinum red,gs nike air griffey max pure platinum red
J23 iPhone App,543239,10,1,0,18099,"Nike Air Max ""Frank Rudy"" Collection on Finish Line

AM97 -&gt; https://t.co/C3SPSiMH8Q

AM90 -&gt; https://t.co/aPt289w4Zq

AM TW -&gt; https://t.co/fUmeDXsOHP https://t.co/0qwmQXwhoh",Nike,,nike air max frank rudy collection finish line gt gt tw gt,nike air max frank rudi collect finish line gt gt tw gt,nike air max frank rudi collect finish line gt gt tw gt
Sneaker Steal,329542,2,0,0,8419,"GS Nike Air More Uptempo 'Black / Racer Blue / Pink'

https://t.co/KlF27CSche https://t.co/lVrTRDcYLB",Nike,,g nike air uptempo black racer blue pink,gs nike air uptempo black racer blue pink,gs nike air uptempo black racer blue pink
J23 iPhone App,543239,12,0,0,18356,"Nike Air Max ""Frank Rudy"" Collection on JD Sports

AM97 -&gt; https://t.co/9Bdm9gDh2s

AM90 -&gt; https://t.co/1ls7O203eD

AM TW -&gt; https://t.co/0ZGx3Ts4jq https://t.co/wPVjjFeYVC",Nike,,nike air max frank rudy collection jd sport gt gt tw gt,nike air max frank rudi collect jd sport gt gt tw gt,nike air max frank rudi collect jd sport gt gt tw gt
J23 iPhone App,543239,11,0,0,20532,"LIVE: Nike Air Zoom G.T. Cut 2 ""Aura/Vivid Sky"" on @nikestore

Link -&gt; https://t.co/DNy0hyvAQl https://t.co/4qPZjH9hdm",Nike,,live nike air zoom g cut aura vivid sky link gt,live nike air zoom g cut aura vivid sky link gt,live nike air zoom g cut aura vivid sky link gt
Kicks Deals,473845,11,1,0,23607,"The NEW @FaZeClan LeBron NXXT Gen is available from @DICKS with FREE shipping included. #promotion

BUY HERE -&gt; https://t.co/Ni8qRQb1JA https://t.co/KCXuxIbaxS",Nike,promotion,new lebron nxxt gen available free shipping included buy gt,new lebron nxxt gen avail free ship includ buy gt,new lebron nxxt gen avail free ship includ buy gt
J23 iPhone App,543239,13,2,1,19420,"LIVE: Nike Air Zoom G.T. Jump ""Pearl White/Vivid Sky"" on @nikestore

Link -&gt; https://t.co/wjEIYUTkLx https://t.co/xDAeC0mVo5",Nike,,live nike air zoom g jump pearl white vivid sky link gt,live nike air zoom g jump pearl white vivid sky link gt,live nike air zoom g jump pearl white vivid sky link gt
Sneaker Steal,329542,18,1,0,11132,"Women's Nike Dunk Low SE 'Honeydew'

https://t.co/Q0BTCTCjyv https://t.co/aVr5sQcPz0",Nike,,woman nike dunk low se honeydew,women nike dunk low se honeydew,women nike dunk low se honeydew
J23 iPhone App,543239,21,1,2,24032,"LIVE: Nike Air Max TW SE ""Frank Rudy"" on @nikestore

Link -&gt; https://t.co/wQmr0PGls7 https://t.co/7GId3QmU6Q",Nike,,live nike air max tw se frank rudy link gt,live nike air max tw se frank rudi link gt,live nike air max tw se frank rudi link gt
The Sole Supplier,268336,1876,151,15,179564,"Nike SB x Air Jordan 4 🌲 

A must have? 🔥 https://t.co/X4dj22plAa",Nike,,nike sb x air jordan must,nike sb x air jordan must,nike sb x air jordan must
Lapstone & Hammer,44811,4,0,0,3543,"NIKE AIR MAX 90 &amp; 97 “FRANK RUDY”

Both are available now in-store only! 

90 Men’s sizes: 8-13 ($140).

97 men’s sizes: 8-13 ($185). https://t.co/4nXeBaZJac",Nike,,nike air max amp frank rudy available store men size men size,nike air max amp frank rudi avail store men size men size,nike air max amp frank rudi avail store men size men size
J23 iPhone App,543239,18,2,0,20984,"LIVE: Nike Air Max 90 SE ""Frank Rudy"" on @nikestore

Link -&gt; https://t.co/vdPU3sudrT https://t.co/chA3qnmB1W",Nike,,live nike air max se frank rudy link gt,live nike air max se frank rudi link gt,live nike air max se frank rudi link gt
J23 iPhone App,543239,24,2,0,21084,"LIVE: Nike Air Max 97 SE ""Frank Rudy"" on @nikestore

Link -&gt; https://t.co/42fEXDOsmO https://t.co/TYBnUlBIRx",Nike,,live nike air max se frank rudy link gt,live nike air max se frank rudi link gt,live nike air max se frank rudi link gt
FaZe Clan,5775263,700,32,25,252933,"FAZE CLAN X NIKE
FULL COLLECTION NOW LIVE ON THE SNKRS APP https://t.co/ZFZwbyehO2",Nike,,faze clan x nike full collection live snkrs app,faze clan x nike full collect live snkr app,faze clan x nike full collect live snkrs app
Foot Locker,1596346,43,3,2,27066,"Fresh Air for spring 💨 

New Nike Air Max styles are now available from the 'Father of Air' collection now.

Shop &gt; https://t.co/h5i5rJTy4h https://t.co/0RPwAJa0b9",Nike,,fresh air spring new nike air max style available father air collection shop gt,fresh air spring new nike air max style avail father air collect shop gt,fresh air spring new nike air max style avail father air collect shop gt
Champs Sports,566390,5,0,0,8133,"Air For All ☁️

Cop the Nike Air Max 'Father of Air' collection online and in-store now at Champs Sports #WeKnowGame 

AM90 |  https://t.co/XYbe0xIlKr

AM97 | https://t.co/rbsIHLlrjV https://t.co/Wn8JIww3Ft",Nike,weknowgame,air cop nike air max father air collection online store champ sport,air cop nike air max father air collect onlin store champ sport,air cop nike air max father air collect onlin store champ sport
Sneaker Steal,329542,7,1,0,13682,"7am PST / 10am EST Release 

Women's Nike Dunk Low 'Black Suede'

https://t.co/rSgzfdntyX https://t.co/qyDz0O9JN9",Nike,,pst est release woman nike dunk low black suede,pst est releas women nike dunk low black sued,pst est releas women nike dunk low black sued
Sneaker Steal,329542,2,1,0,12395,"Women's Nike Dunk Low 'Black Suede'

https://t.co/OHaYbGhFIq",Nike,,woman nike dunk low black suede,women nike dunk low black sued,women nike dunk low black sued
Sneaker Steal,329542,6,0,0,13256,"FaZe Clan x Nike LeBron NXXT Gen 'University Red/Black'

https://t.co/F3ruF1aXho https://t.co/W1XlzLBUhu",Nike,,faze clan x nike lebron nxxt gen university red black,faze clan x nike lebron nxxt gen univers red black,faze clan x nike lebron nxxt gen univers red black
Sneaker Steal,329542,3,0,0,14004,"7am PST / 10am EST Release 

FaZe Clan x Nike LeBron NXXT Gen 'University Red/Black' 

Footlocker https://t.co/hqJlDg1F8E
Finishline https://t.co/0VeD0gydkh https://t.co/AiFGi7hsKk",Nike,,pst est release faze clan x nike lebron nxxt gen university red black footlocker finishline,pst est releas faze clan x nike lebron nxxt gen univers red black footlock finishlin,pst est releas faze clan x nike lebron nxxt gen univers red black footlock finishlin
Sneaker Steal,329542,17,4,0,29820,"7am PST / 10am EST Release

Nike Dunk Low Retro SE 'Industrial Blue'

https://t.co/l6M48mJdP3 https://t.co/8YDhmpIkXY",Nike,,pst est release nike dunk low retro se industrial blue,pst est releas nike dunk low retro se industri blue,pst est releas nike dunk low retro se industri blue
Kicks Deals,473845,13,0,0,27534,"10 AM ET for the NEW Nike Dunk Low Retro SE for $120 each + FREE shipping. #promotion

Summit White/Industrial Blue -&gt; https://t.co/OII6IbIJPL

Light Orewood Brown/University Red -&gt; https://t.co/YNJHdC2Jtd https://t.co/4M9NCf9Byt",Nike,promotion,et new nike dunk low retro se free shipping summit white industrial blue gt light orewood brown university red gt,et new nike dunk low retro se free ship summit white industri blue gt light orewood brown univers red gt,et new nike dunk low retro se free ship summit white industri blue gt light orewood brown univers red gt
Sneaker Steal,329542,10,1,0,15510,"Nike Dunk Low Retro SE 'Industrial Blue'

https://t.co/K1DRVuVsqU https://t.co/EfF1d3dqZI",Nike,,nike dunk low retro se industrial blue,nike dunk low retro se industri blue,nike dunk low retro se industri blue
Sneaker Steal,329542,24,4,0,15324,"Nike Dunk Low Retro SE 'Light Orewood'

https://t.co/08LwAer4Ia https://t.co/EOzV31lx6n",Nike,,nike dunk low retro se light orewood,nike dunk low retro se light orewood,nike dunk low retro se light orewood
Sneaker Steal,329542,20,3,0,29412,"7am PST / 10am EST Release 

Nike Dunk Low Retro SE 'Light Orewood'

https://t.co/xNDjxd6DMT https://t.co/6vKiGuRZSw",Nike,,pst est release nike dunk low retro se light orewood,pst est releas nike dunk low retro se light orewood,pst est releas nike dunk low retro se light orewood
Sneaker Steal,329542,8,2,1,13972,"Women's Nike Dunk Low 'Washed Teal / Kumquat'

https://t.co/nqxRV8esnZ https://t.co/NEX2EefcRY",Nike,,woman nike dunk low washed teal kumquat,women nike dunk low wash teal kumquat,women nike dunk low wash teal kumquat
J23 iPhone App,543239,26,0,1,31569,"Women's Nike Dunk Low ""Black Suede"" on SNKRS 10am ET / 7am PT

Link -&gt; https://t.co/afS3fcGKyU https://t.co/95eh5iqjDh",Nike,,woman nike dunk low black suede snkrs et pt link gt,women nike dunk low black sued snkr et pt link gt,women nike dunk low black sued snkrs et pt link gt
Sneaker Steal,329542,16,3,1,14794,"Women's Nike Dunk Low SE 'Honeydew'

https://t.co/cfNfdgbrR1 https://t.co/KdQLhSklJt",Nike,,woman nike dunk low se honeydew,women nike dunk low se honeydew,women nike dunk low se honeydew
Sneaker Steal,329542,12,2,0,29048,"7am PST / 10am EST Release 

Women's Nike Dunk Low 'Washed Teal / Kumquat'

https://t.co/kl2hh9Lmb4 https://t.co/ll1i91AWt3",Nike,,pst est release woman nike dunk low washed teal kumquat,pst est releas women nike dunk low wash teal kumquat,pst est releas women nike dunk low wash teal kumquat
J23 iPhone App,543239,107,7,6,41645,"Nike SB Dunk Low x Fly Streetwear ""Gardenia"" releases March 25th -&gt; https://t.co/SrM6Y2p4EX https://t.co/Gs6r8xzmay",Nike,,nike sb dunk low x fly streetwear gardenia release march gt,nike sb dunk low x fli streetwear gardenia releas march gt,nike sb dunk low x fli streetwear gardenia releas march gt
Complex Sneakers,927141,215,10,3,54556,"Nike Dunk Mid ""Pale Ivory""
🗓️March 22
💰$115 https://t.co/0unxGcqzEl",Nike,,nike dunk mid pale ivory march,nike dunk mid pale ivori march,nike dunk mid pale ivori march
Sneaker Steal,329542,19,4,1,17165,"7am PST / 10am EST Release 

Women's Nike Dunk Low SE 'Honeydew'

https://t.co/pl4ecKYYng https://t.co/vGrXxTndwU",Nike,,pst est release woman nike dunk low se honeydew,pst est releas women nike dunk low se honeydew,pst est releas women nike dunk low se honeydew
J23 iPhone App,543239,36,2,3,40175,"Nike Dunk Lows on @nikestore 10am ET / 7am PT

Men's
Light Orewood Brown -&gt; https://t.co/96lOX7AztG
Industrial Blue -&gt; https://t.co/iJVFnNAKHS

Women's
Honeydew -&gt; https://t.co/29fJqKH19x
Washed Teal -&gt; https://t.co/9eBxs2m6WW https://t.co/zlxN7YtSnx",Nike,,nike dunk low et pt men light orewood brown gt industrial blue gt woman honeydew gt washed teal gt,nike dunk low et pt men light orewood brown gt industri blue gt women honeydew gt wash teal gt,nike dunk low et pt men light orewood brown gt industri blue gt women honeydew gt wash teal gt
Kicks Deals,473845,11,2,0,26354,"Pairs for the NEW ""Blank Canvas"" Nike WMNS Dunk Low SE are available for $110 + FREE shipping. #promotion

BUY HERE -&gt; https://t.co/Hc5pYAczUI https://t.co/g9OYSSaSPo",Nike,promotion,pair new blank canvas nike wmns dunk low se available free shipping buy gt,pair new blank canva nike wmn dunk low se avail free ship buy gt,pair new blank canva nike wmns dunk low se avail free ship buy gt
Racing TV Fast Results,15282,0,0,0,1959,"14:10 at Vaal

1. Wings Of Nike 5/1
1. Highest Honour 12/1
3. Samoa 6/1

Full results here ▶️ https://t.co/eiFM4xxeV9",Nike,,vaal wing nike highest honour samoa full result,vaal wing nike highest honour samoa full result,vaal wing nike highest honour samoa full result
evan romano,2113,1,0,0,370,there has got to be a way to put on Nike Blazers without popping a blood vessel,Nike,,got way put nike blazer without popping blood vessel,got way put nike blazer without pop blood vessel,got way put nike blazer without pop blood vessel
FaZe Clan,5775263,1137,24,18,226451,"FAZE CLAN X NIKE
COMPLETE COLLECTION TODAY AT 10AM ET https://t.co/TzjW60rWEj",Nike,,faze clan x nike complete collection today et,faze clan x nike complet collect today et,faze clan x nike complet collect today et
RunnerSpace,104479,11,1,0,3727,"Nike Indoor Nationals is 1️⃣ day away.

@ArmoryNYC | @TweetingTrack 
Watch the FREE webcast ➡️ https://t.co/5SUtWyvEj9 https://t.co/aptO8fFzDa",Nike,,nike indoor national day away watch free webcast,nike indoor nation day away watch free webcast,nike indoor nation day away watch free webcast
Marisa Nuzzo WBRZ,2553,4,0,0,193,"If you want to get outside today, Nike says, just do it! 
Fur-cast video replay: https://t.co/27nlsjParQ https://t.co/ps5dGPo59a",Nike,,want get outside today nike say fur cast video replay,want get outsid today nike say fur cast video replay,want get outsid today nike say fur cast video replay
Bedfordshire Police,96277,17,47,1,11265,"Have you seen missing Joshua?
The 17-year-old was last seen in Bedford Tuesday (7 March) at 10pm.
He is described at 5’7’’, slim, with brown hair, and wearing a black and white hoody, blue jeans and Nike trainers.
Csll 101 or report online, and ref MPC/436/23. https://t.co/4cC07wJQYh",Nike,,seen missing joshua year old last seen bedford tuesday march described slim brown hair wearing black white hoody blue jean nike trainer csll report online ref mpc,seen miss joshua year old last seen bedford tuesday march describ slim brown hair wear black white hoodi blue jean nike trainer csll report onlin ref mpc,seen miss joshua year old last seen bedford tuesday march describ slim brown hair wear black white hoodi blue jean nike trainer csll report onlin ref mpc
Liverpool FC News,1000653,45,2,3,13363,"'Liverpool new Nike away kit' for next season leaks online

https://t.co/zFjM3FPCwh",Nike,,liverpool new nike away kit next season leak online,liverpool new nike away kit next season leak onlin,liverpool new nike away kit next season leak onlin
The Sole Supplier,268336,57,4,0,23544,Official images of the Nike Zoom Vomero 5 “Varsity Maize” 💛 https://t.co/EMywJShFJH,Nike,,official image nike zoom vomero varsity maize,offici imag nike zoom vomero varsiti maiz,offici imag nike zoom vomero varsiti maiz
Farfetch.eth,158187,14,1,1,3971,Don't miss out: the Nike x Tiffany &amp; Co collab arrives on #FARFETCH via sneaker specialist Stadium Goods. https://t.co/AV9Zyub5fk https://t.co/PKcWgGeY8A,Nike,farfetch,miss nike x tiffany amp co collab arrives via sneaker specialist stadium good,miss nike x tiffani amp co collab arriv via sneaker specialist stadium good,miss nike x tiffani amp co collab arriv via sneaker specialist stadium good
